brand,model,battery_range,motor_power,age,weight,top_speed,has_gps,has_app,warranty,price,date
Bosch,Performance Line,128,350,6,26,38,True,True,5,1247.2825015394958,2025-06-20 03:07:52.604770
Aventon,Aventon Pace 500,36,500,4,25,32,False,True,2,500.0,2025-09-01 03:07:52.604870
Super73,RX,23,1000,3,26,42,True,True,1,1305.694573074742,2024-10-01 03:07:52.604972
Yamaha,PW-SE,55,500,3,31,25,True,True,3,1126.6679152406223,2025-03-09 03:07:52.605074
Super73,S2 Z,42,500,1,30,36,True,True,1,1622.743287609856,2024-12-20 03:07:52.605175
Panasonic,Mid Drive,79,750,6,32,38,False,True,5,718.0006638156341,2024-10-02 03:07:52.605276
Riese & Müller,Charger,88,750,5,25,38,True,True,1,1114.148546801362,2025-07-11 03:07:52.605376
Segway,Max G30,118,1500,3,30,37,True,True,5,3729.433165433256,2025-09-02 03:07:52.605480
Tesla,Sport Bike,128,750,7,20,43,False,True,2,1181.541697240165,2025-07-09 03:07:52.605582
Haibike,FullSuspension,140,2000,6,16,22,True,False,3,3756.098327898305,2025-06-09 03:07:52.605685
Juiced,Juiced RipCurrent,134,1500,6,23,26,True,False,1,2749.523818925662,2024-11-14 03:07:52.605872
Bosch,Active Line,117,250,0,29,40,True,False,1,2640.2616861971514,2024-11-24 03:07:52.606014
Tesla,Roadster,35,1500,2,26,28,False,True,5,4007.8716188455664,2024-10-30 03:07:52.606155
Giant,Trance E+,144,250,0,22,31,True,True,3,3437.6548478287878,2024-10-09 03:07:52.606276
Riese & Müller,Supercharger,119,750,5,28,33,False,False,5,1994.9865383814908,2025-07-14 03:07:52.606385
Niu,NQi2,75,1000,1,17,29,False,True,3,3367.1088594160437,2025-06-03 03:07:52.606488
Xiaomi,Mi Lite,87,250,6,34,38,True,True,3,500.0,2025-03-16 03:07:52.606589
Yamaha,PW-SE,132,500,5,31,28,True,True,5,1974.6658763042074,2024-10-24 03:07:52.606693
Brose,C,34,350,6,34,32,True,True,1,1327.0,2025-01-04 03:07:52.606795
Segway,GT2,31,2000,0,22,20,True,False,5,3886.630749547707,2025-05-04 03:07:52.606901
Brose,S Mag,125,350,2,21,38,True,False,5,3052.777622818711,2024-10-13 03:07:52.607005
Xiaomi,Mi 4,42,2000,5,22,30,True,True,2,2429.6910163631023,2025-02-07 03:07:52.607107
Segway,Max G30P,71,750,2,23,32,False,True,2,2153.8589509427297,2025-03-16 03:07:52.607212
Giant,Explore E+,35,250,1,34,32,False,False,1,500.0,2025-08-27 03:07:52.607313
Haibike,Sduro,48,1000,3,29,34,True,False,2,1605.1576165838746,2025-05-10 03:07:52.607413
Brose,S Mag,140,1500,3,27,30,False,False,1,3468.5106126418345,2025-03-23 03:07:52.607514
Brose,S Mag,35,1000,5,16,31,True,False,2,1021.515526086356,2025-05-08 03:07:52.607614
Segway,Ninebot,34,2000,5,34,37,False,False,2,1448.8999292929525,2025-04-28 03:07:52.607719
Tesla,Model B,56,750,3,27,29,True,False,5,2286.6782457687996,2024-12-23 03:07:52.607821
Panasonic,Rear Hub,149,500,5,20,39,False,True,5,2828.1727440879367,2025-08-21 03:07:52.607921
Segway,Max G30P,66,1500,4,34,33,True,True,5,2167.989282183253,2025-06-21 03:07:52.608023
Riese & Müller,Charger,99,1000,6,24,33,True,True,5,2229.5945891672054,2024-10-08 03:07:52.608124
Panasonic,Mid Drive,66,2000,3,18,30,True,True,2,3730.9329819627505,2025-09-10 03:07:52.608225
Super73,RX Pro,127,750,3,15,38,True,True,5,3939.5259137236435,2024-12-20 03:07:52.608327
Super73,S2,145,1500,0,21,24,True,True,2,4855.70212240285,2025-08-17 03:07:52.608428
Xiaomi,Mi Electric,113,750,1,33,44,False,False,2,2051.0100909253133,2025-09-13 03:07:52.608535
Niu,MQi+,110,250,0,24,21,True,False,1,1953.8585103379833,2025-04-24 03:07:52.608651
Panasonic,Mid Drive,147,750,0,16,23,False,False,2,3823.233849586162,2025-02-25 03:07:52.608756
Aventon,Aventon Level,37,750,0,28,43,False,True,3,2421.6432518929087,2024-10-02 03:07:52.608858
Bosch,Active Line,143,1000,6,20,21,True,False,3,2470.3657263235987,2025-01-02 03:07:52.608960
Xiaomi,Mi Tour,33,250,1,19,44,False,False,5,1706.1234317026945,2025-03-28 03:07:52.609072
Giant,Trance E+,24,500,1,30,37,False,False,1,985.4991782862284,2025-06-22 03:07:52.609173
Riese & Müller,GTS,51,2000,6,17,37,False,True,2,2449.871243553674,2025-07-26 03:07:52.609276
Tesla,CyberBike,53,2000,7,17,41,True,True,3,3164.8240438849507,2025-06-12 03:07:52.609378
Super73,RX,115,250,3,31,32,True,True,1,1425.303149512363,2025-03-06 03:07:52.609479
VanMoof,VanMoof N3,58,750,2,31,26,False,False,1,1753.472744985316,2025-02-01 03:07:52.609580
VanMoof,VanMoof X3,109,350,7,21,27,False,True,1,1489.0,2025-05-04 03:07:52.609683
BionX,CC-500,83,2000,1,21,22,True,True,2,5580.500067654206,2025-06-27 03:07:52.609789
Yamaha,PW-SE,63,350,3,22,43,True,True,5,1670.5306879915406,2025-08-16 03:07:52.609890
Segway,Max G30,142,250,6,25,31,True,True,1,715.223134081645,2025-04-09 03:07:52.609991
Xiaomi,Mi 3,107,250,7,18,28,False,False,3,500.0,2025-08-30 03:07:52.610091
Haibike,Sduro,145,250,3,27,35,True,True,3,2163.9034893382327,2025-05-10 03:07:52.610192
BionX,PL-500,62,500,7,25,41,True,True,3,523.0,2025-06-20 03:07:52.610294
Juiced,Juiced CrossCurrent,141,500,1,29,32,True,True,5,3996.0251076154987,2025-07-16 03:07:52.610393
Segway,ES2,46,2000,4,29,34,False,False,2,1830.1373719794456,2025-01-10 03:07:52.610494
Juiced,Juiced RipCurrent,100,750,6,30,27,True,False,3,977.2529219272358,2025-03-27 03:07:52.610595
Brose,S Mag,22,250,4,22,36,True,True,3,500.0,2025-06-10 03:07:52.610697
Segway,Max G30,48,2000,3,33,25,False,True,2,2183.6219020344047,2025-04-04 03:07:52.610801
Yamaha,PW-SE,29,350,2,16,20,False,True,2,1059.6463781914672,2025-06-10 03:07:52.610902
Rad Power Bikes,RadRunner,148,250,6,19,20,True,False,1,1228.0084447974768,2025-08-29 03:07:52.611003
VanMoof,VanMoof X3,29,750,4,32,44,False,False,1,1230.0,2025-04-13 03:07:52.611109
Bosch,Performance Line,143,1500,4,30,38,False,True,3,3796.8160138510757,2025-04-14 03:07:52.611208
Haibike,FullSuspension,63,350,7,25,22,False,False,5,627.0,2025-04-23 03:07:52.611310
Segway,ES2,129,750,3,15,26,True,False,5,2606.144681155546,2025-06-22 03:07:52.611410
Aventon,Aventon Level,119,350,3,33,43,False,True,2,1454.251576417019,2025-03-12 03:07:52.611511
VanMoof,VanMoof S3,136,2000,0,28,40,True,False,2,7763.983160683604,2024-11-28 03:07:52.611612
Rad Power Bikes,RadMini,134,1500,2,20,30,True,True,2,4800.184333955926,2025-05-17 03:07:52.611714
Bosch,Performance Line CX,144,1000,6,28,42,False,True,2,2002.1922909790844,2025-06-12 03:07:52.611817
Giant,Explore E+,24,1500,7,20,28,False,True,5,1127.742062742824,2025-01-28 03:07:52.611918
Aventon,Aventon Level,83,1000,6,24,40,True,True,5,1765.7832500916666,2025-06-20 03:07:52.612018
Xiaomi,Mi Lite,100,250,5,16,23,True,True,3,1322.1214860417501,2025-04-05 03:07:52.612119
Rad Power Bikes,RadWagon,57,350,1,17,35,True,True,3,2362.4909582634486,2025-04-09 03:07:52.612219
Brose,C,64,250,4,22,33,True,True,2,760.3769652430523,2025-08-20 03:07:52.612320
Juiced,Juiced CrossCurrent,116,350,6,22,44,False,True,3,813.3386000812148,2025-08-25 03:07:52.612420
Riese & Müller,GTS,116,1500,4,24,33,True,False,2,3274.6636697991416,2025-03-13 03:07:52.612521
Brose,A Mag,88,500,6,34,39,True,False,2,1478.0,2025-02-22 03:07:52.612623
Riese & Müller,Charger,97,1500,6,18,41,False,True,5,2955.5102110918165,2025-05-09 03:07:52.612722
Bosch,Performance Line,47,500,6,31,24,True,True,3,679.0,2024-10-14 03:07:52.612828
Himo,T1,103,2000,0,17,23,True,True,5,5059.5277353037345,2025-01-04 03:07:52.612928
Tesla,Roadster,76,250,3,33,44,False,True,5,891.3747272590937,2025-09-13 03:07:52.613029
Yamaha,PW-X,90,500,1,26,31,True,False,5,2695.9136260101227,2025-03-13 03:07:52.613129
Rad Power Bikes,RadRunner,96,1500,6,20,35,True,False,3,2291.4562663815145,2025-01-01 03:07:52.613231
Riese & Müller,Charger,105,1500,7,26,44,False,False,1,1209.8820657312115,2025-03-21 03:07:52.613331
Himo,T1,117,250,5,20,33,True,False,1,954.9185034656953,2025-05-04 03:07:52.613436
Bosch,Active Line,71,750,1,29,32,True,True,2,2274.2350189066788,2025-08-19 03:07:52.613542
Super73,RX Pro,85,1000,3,27,20,False,True,3,2561.984604697324,2024-11-02 03:07:52.613647
Yamaha,PW-TE,22,1500,0,20,29,True,False,1,3726.8903274088107,2024-10-08 03:07:52.613749
VanMoof,VanMoof S3,71,750,2,32,29,True,True,3,2448.2359053511414,2025-07-24 03:07:52.613853
VanMoof,VanMoof N3,28,750,3,30,33,False,False,5,1437.9439895968223,2025-01-28 03:07:52.613954
Aventon,Aventon Level,23,500,6,28,39,False,False,5,963.0,2024-11-09 03:07:52.614057
VanMoof,VanMoof X3,31,1500,5,24,23,False,False,3,2083.91546200938,2025-05-24 03:07:52.614155
Super73,Z1 Black,43,750,6,33,37,False,True,3,1442.0,2025-02-02 03:07:52.614258
Riese & Müller,GTS,133,250,0,15,20,False,False,1,3043.161184856778,2025-02-06 03:07:52.614357
Giant,Explore E+,138,350,2,24,33,True,True,3,2375.4198518507937,2025-06-06 03:07:52.614457
Himo,T1,133,750,1,29,20,True,False,3,4121.839568952442,2025-05-14 03:07:52.614559
Brose,C,140,750,5,31,43,False,True,1,1332.5895242721597,2025-02-20 03:07:52.614660
Panasonic,Center Motor,128,2000,7,26,33,True,True,3,2750.4969908026574,2025-07-24 03:07:52.614760
Haibike,XDURO,81,750,5,17,32,True,True,1,1421.0048849181103,2025-09-02 03:07:52.614864
Segway,Max G30,27,250,0,33,34,False,True,2,915.102672310358,2025-06-04 03:07:52.614965
Himo,C1,122,1500,6,19,22,True,True,2,3096.246737858558,2024-12-07 03:07:52.615069
Giant,Reign E+,106,250,3,28,24,False,True,2,1119.2400766348562,2025-04-12 03:07:52.615169
Segway,ES2,84,1000,7,18,43,False,True,1,761.411387250787,2025-04-28 03:07:52.615271
Yamaha,PW-TE,103,1000,3,16,29,True,False,3,3501.7245944104748,2024-09-23 03:07:52.615371
Aventon,Aventon Pace 500,84,350,6,30,32,False,False,2,911.0,2025-06-15 03:07:52.615473
Aventon,Aventon Path,103,2000,0,30,20,True,True,1,5150.08707241612,2025-05-14 03:07:52.615571
Brose,S Mag,60,2000,7,25,25,False,True,1,1741.3795580947042,2025-02-28 03:07:52.615671
Himo,Z20,110,2000,2,32,24,True,False,3,3954.898232318242,2025-05-21 03:07:52.615772
Juiced,Juiced CrossCurrent,112,2000,5,33,21,False,False,1,2735.0460121569454,2024-12-25 03:07:52.615875
Super73,RX,50,500,7,21,20,True,True,3,1089.0,2024-10-07 03:07:52.615978
VanMoof,VanMoof S3,132,2000,2,26,43,True,False,5,8902.91460553883,2025-08-07 03:07:52.616077
Panasonic,Mid Drive,130,500,2,18,31,False,False,5,3584.8765120151393,2024-10-22 03:07:52.616178
VanMoof,VanMoof X3,109,1500,3,24,22,True,False,2,4923.688837688301,2025-01-22 03:07:52.616281
Haibike,XDURO,21,2000,1,15,37,True,False,1,3736.450588713038,2024-09-29 03:07:52.616382
Riese & Müller,Charger,113,250,0,32,43,False,False,1,2240.8007020076516,2024-12-06 03:07:52.616483
Tesla,E-Bike X,54,250,4,16,33,False,True,1,552.1845690699768,2024-10-08 03:07:52.616585
Panasonic,Rear Hub,121,500,4,24,20,True,True,1,1802.0458110042557,2025-05-30 03:07:52.616686
Rad Power Bikes,RadWagon,107,2000,5,20,32,True,True,5,4071.779357508097,2025-02-14 03:07:52.616787
Yamaha,PW-TE,126,750,1,32,33,True,False,1,2836.4201687487857,2025-01-29 03:07:52.616890
Panasonic,Center Motor,87,350,0,31,24,False,False,3,2372.9640566304215,2024-09-26 03:07:52.616991
Tesla,Model B,140,1500,2,25,34,False,False,3,6388.422784923158,2025-05-14 03:07:52.617092
Haibike,XDURO,113,250,0,15,42,True,False,1,3056.9998406159784,2024-09-26 03:07:52.617192
Xiaomi,Mi Electric,102,250,6,21,42,True,True,1,500.0,2024-12-30 03:07:52.617294
Rad Power Bikes,RadRunner,91,500,1,22,32,False,False,2,2896.7563386131033,2025-08-13 03:07:52.617395
Segway,ES4,36,500,0,30,40,False,False,5,1797.682950806874,2025-04-19 03:07:52.617496
Super73,Z1 Black,107,2000,3,32,44,False,True,1,3814.24772110904,2025-05-12 03:07:52.617598
Rad Power Bikes,RadRunner,128,250,4,28,38,False,False,3,1200.8122105041846,2025-05-13 03:07:52.617700
Tesla,Sport Bike,132,1500,3,20,30,True,False,1,6461.299421841982,2025-02-05 03:07:52.617803
BionX,CC-500,64,350,1,26,22,False,False,3,1836.672563918941,2025-01-28 03:07:52.617907
Tesla,CyberBike,53,2000,4,18,33,False,True,3,4889.760624732921,2024-11-30 03:07:52.618007
BionX,PL-500,42,750,7,29,31,True,False,2,1224.0,2025-06-07 03:07:52.618110
Super73,Z1 Black,120,250,0,34,44,True,False,2,2368.1532282883336,2024-12-21 03:07:52.618209
Riese & Müller,Supercharger,72,500,4,28,38,True,False,2,875.9148188220831,2025-04-20 03:07:52.618310
Aventon,Aventon Sinch,34,350,7,21,28,True,False,3,775.0,2024-12-07 03:07:52.618413
Haibike,XDURO,43,1000,7,19,41,True,False,5,914.0577111219029,2025-02-08 03:07:52.618512
Segway,ES4,31,1500,1,17,35,False,True,1,2631.9521023218017,2024-11-03 03:07:52.618615
Yamaha,PW-SE,125,750,5,24,39,True,False,1,1795.2194045878678,2025-01-31 03:07:52.618715
Tesla,Sport Bike,137,500,6,15,30,True,True,1,2562.4084548428914,2025-05-15 03:07:52.618816
Niu,MQi,116,350,4,30,21,True,False,5,1470.0326447393059,2024-10-07 03:07:52.618926
VanMoof,VanMoof X3,146,500,4,32,31,True,True,3,2626.6567220815987,2025-06-22 03:07:52.619028
Himo,C20,82,750,7,21,36,True,True,2,663.7804015920474,2024-09-16 03:07:52.619130
Rad Power Bikes,RadMini,35,350,4,23,23,False,True,3,500.0,2025-04-06 03:07:52.619232
Himo,Z20,21,500,6,27,27,True,False,3,743.0,2024-12-19 03:07:52.619335
Giant,Reign E+,126,2000,0,23,42,False,False,2,5767.855654857524,2025-05-07 03:07:52.619435
VanMoof,VanMoof N3,128,250,7,16,31,True,False,2,719.3900228297898,2024-09-27 03:07:52.619536
Brose,C,82,1000,2,18,32,True,True,2,2592.944610048191,2025-03-25 03:07:52.619636
BionX,PL-350,106,2000,0,27,44,False,True,1,4327.387281226828,2025-07-02 03:07:52.619737
Panasonic,Center Motor,124,350,3,15,38,True,False,5,2921.7958237371467,2025-07-26 03:07:52.619837
VanMoof,VanMoof X3,139,350,0,31,39,False,True,2,4586.947207350935,2025-05-04 03:07:52.619941
Niu,NQi,51,350,1,28,37,True,False,5,2171.0691586997928,2025-06-30 03:07:52.620045
Super73,RX Pro,65,500,5,21,36,False,False,3,643.0378305038796,2025-08-17 03:07:52.620146
VanMoof,VanMoof S3,137,1500,7,16,39,True,False,2,3791.453089353496,2024-11-03 03:07:52.620247
Haibike,FullSuspension,148,1500,4,19,36,False,False,2,2844.5889529625656,2024-12-14 03:07:52.620352
Juiced,Juiced Bikes Scrambler,76,250,1,28,33,False,False,1,1143.7299694179303,2024-10-30 03:07:52.620453
Haibike,Sduro,125,350,6,16,20,True,False,5,1316.0889121572802,2024-10-30 03:07:52.620554
Xiaomi,Mi Tour,91,250,2,17,25,False,False,5,2090.898224067587,2024-10-10 03:07:52.620655
Juiced,Juiced RipCurrent,147,1000,4,15,37,False,True,3,3231.357200955194,2025-03-08 03:07:52.620756
Rad Power Bikes,RadCity,93,750,6,27,23,False,False,1,500.0,2025-08-21 03:07:52.620857
Xiaomi,Mi Tour,56,1000,2,23,32,False,True,1,1787.6846686016088,2025-03-02 03:07:52.620962
Xiaomi,Mi 4,87,250,6,23,25,True,False,2,500.0,2025-06-27 03:07:52.621064
Haibike,XDURO,84,500,0,28,42,False,False,3,2918.163845087317,2025-06-20 03:07:52.621164
Panasonic,Rear Hub,98,1500,5,21,44,False,False,5,2997.603024173516,2024-09-25 03:07:52.621265
Bosch,Active Line,113,1500,3,25,26,True,True,5,4100.272304513691,2025-06-09 03:07:52.621373
Yamaha,PW-SE,146,350,0,23,42,True,False,1,3780.6846873519817,2025-04-30 03:07:52.621496
Rad Power Bikes,RadCity,92,1000,6,33,30,True,True,5,1400.4979772613206,2025-04-18 03:07:52.621877
Riese & Müller,Charger,90,500,0,15,28,True,False,3,3177.9262377236023,2025-02-28 03:07:52.622483
BionX,PL-500,30,250,1,18,35,True,False,3,1216.1123680162036,2024-11-26 03:07:52.622632
Juiced,Juiced Bikes Scrambler,80,1000,2,26,28,True,True,2,2464.968074807061,2025-07-16 03:07:52.622919
Aventon,Aventon Level,115,500,1,22,25,False,False,1,2716.807066497838,2025-04-04 03:07:52.623243
Giant,Reign E+,113,250,6,22,23,True,True,3,805.9224912451797,2025-07-10 03:07:52.623377
Himo,C26,25,750,4,28,36,True,True,1,545.1411514115022,2025-08-03 03:07:52.623489
Rad Power Bikes,RadRunner,103,1000,6,24,33,True,False,5,1659.037760901557,2025-03-30 03:07:52.623595
Super73,RX Pro,112,750,0,32,21,False,False,5,3580.491777415961,2025-01-31 03:07:52.623698
VanMoof,VanMoof A5,139,1000,4,15,34,False,True,5,4940.412753465269,2025-05-30 03:07:52.623802
Xiaomi,Mi Electric,103,500,0,28,31,False,True,3,2233.2866992171944,2025-07-29 03:07:52.623906
Aventon,Aventon Path,148,350,5,20,20,True,True,5,2152.144420660534,2025-08-24 03:07:52.624007
Aventon,Aventon Level,92,350,3,18,39,True,False,1,1562.945565714837,2025-05-17 03:07:52.624109
Segway,GT1,69,2000,6,22,41,False,False,5,2226.575526884839,2025-03-30 03:07:52.624211
Xiaomi,Mi Electric,129,1500,2,31,26,True,False,2,3090.651060369951,2025-06-07 03:07:52.624316
Super73,RX Pro,122,750,5,33,29,True,True,3,1654.9175498555921,2025-05-11 03:07:52.624418
Bosch,Active Line,117,500,4,29,38,True,False,5,2256.2769102459265,2024-12-24 03:07:52.624521
Juiced,Juiced RipCurrent,111,750,7,27,32,False,False,5,974.2994249416636,2024-10-18 03:07:52.624625
BionX,PL-350,92,2000,4,27,33,False,True,2,3264.5813144744657,2025-01-16 03:07:52.624729
Bosch,Active Line,89,500,1,21,21,True,True,2,3386.888599439202,2025-07-15 03:07:52.624832
Riese & Müller,Charger,87,250,3,18,31,False,False,5,1890.6190235618021,2025-06-02 03:07:52.624934
Rad Power Bikes,RadRover,58,250,1,29,37,True,False,1,1144.9113659341813,2024-11-14 03:07:52.625035
Juiced,Juiced Bikes Scrambler,107,1000,2,30,39,True,True,5,3297.183255454129,2025-04-06 03:07:52.625136
Juiced,Juiced Bikes Scrambler,114,1500,0,23,33,True,False,1,5062.97926927002,2025-06-19 03:07:52.625239
Segway,GT1,133,250,2,15,35,False,True,3,2710.5687649723186,2025-01-13 03:07:52.625346
Aventon,Aventon Level,34,250,7,30,28,True,False,5,1409.0,2025-03-16 03:07:52.625450
Niu,MQi,102,1500,5,23,40,False,True,5,3087.6649294335875,2025-05-01 03:07:52.625551
Niu,NQi+,93,500,5,28,34,False,False,3,680.616558447109,2025-05-22 03:07:52.625652
Bosch,Performance Line CX,113,2000,5,21,23,True,False,5,4063.2410823337345,2024-09-24 03:07:52.625755
Panasonic,Mid Drive,26,250,0,22,26,False,False,1,1421.9410514904275,2024-11-11 03:07:52.625861
Segway,ES2,134,500,3,15,25,True,False,2,2009.058529436496,2025-01-13 03:07:52.625963
Segway,Ninebot,69,1000,2,33,21,False,True,2,1829.5726538668966,2024-10-29 03:07:52.626065
Panasonic,Mid Drive,84,1500,3,34,35,False,False,3,2413.3753260616077,2025-08-25 03:07:52.626170
Segway,GT2,100,350,4,27,20,True,True,3,1211.6699704753298,2024-12-04 03:07:52.626272
Xiaomi,Mi Pro,133,250,3,21,43,True,True,2,2099.9268062118786,2024-09-26 03:07:52.626378
Super73,RX,115,350,7,16,27,False,False,1,500.0,2025-04-27 03:07:52.626481
Tesla,Model B,56,350,6,23,44,False,True,2,607.0,2024-11-19 03:07:52.626588
Tesla,Sport Bike,131,750,0,21,39,True,True,1,5747.437061840565,2024-12-08 03:07:52.626691
Yamaha,PW-SE,31,750,4,19,38,True,False,5,1611.3491546601333,2025-05-21 03:07:52.626798
Aventon,Aventon Sinch,142,500,0,15,25,False,False,1,3905.041027330424,2025-03-12 03:07:52.626903
Rad Power Bikes,RadCity,90,1500,7,27,23,True,True,1,1410.6400658728282,2025-01-24 03:07:52.627009
Aventon,Aventon Path,135,750,5,18,26,True,True,1,1960.3986631485632,2024-12-17 03:07:52.627156
Brose,A Mag,53,2000,0,27,38,True,False,3,5381.371176173991,2025-05-22 03:07:52.627268
Brose,C,66,1000,4,32,29,False,True,2,1131.6045767309308,2025-08-26 03:07:52.627409
Aventon,Aventon Pace 500,46,250,2,22,28,True,True,1,1240.2988932485214,2025-03-31 03:07:52.627522
Giant,Reign E+,82,500,0,32,36,True,False,3,2443.6930638105478,2025-04-13 03:07:52.627624
Rad Power Bikes,RadWagon,81,1500,3,28,30,False,True,2,2733.765914998105,2025-01-17 03:07:52.627729
Niu,NQi2,93,350,7,29,44,False,False,1,587.0,2024-12-20 03:07:52.627835
BionX,CC-500,125,1500,3,21,26,True,False,2,3489.8798358540234,2025-05-02 03:07:52.627937
Giant,Explore E+,143,250,5,19,27,True,True,3,1339.436767864086,2024-10-05 03:07:52.628039
BionX,CC-500,125,350,6,29,40,True,False,1,500.0,2025-03-26 03:07:52.628140
Segway,Max G30P,121,250,3,28,21,False,False,2,1040.5597900541193,2024-11-12 03:07:52.628242
Panasonic,Mid Drive,20,350,7,32,40,True,False,2,1289.0,2025-08-20 03:07:52.628347
Xiaomi,Mi 4,69,1500,3,19,40,False,True,3,2502.808042128377,2024-10-26 03:07:52.628448
BionX,PL-350,42,1000,0,32,43,False,True,5,2968.3999910700595,2025-08-20 03:07:52.628556
Xiaomi,Mi Electric,47,1000,7,30,40,False,False,1,1371.0,2024-10-11 03:07:52.628662
Aventon,Aventon Sinch,40,250,5,31,31,True,True,2,1279.0,2025-05-15 03:07:52.628768
Haibike,FullSuspension,48,350,1,19,26,False,False,3,1721.0022266423234,2025-01-29 03:07:52.628887
Panasonic,Center Motor,74,2000,0,19,20,True,True,2,5564.5075221162915,2025-05-03 03:07:52.629068
Panasonic,Mid Drive,30,250,2,20,31,False,True,5,1446.541126239365,2025-02-01 03:07:52.629237
Brose,A Mag,92,500,7,24,32,False,False,5,500.0,2025-01-11 03:07:52.629349
BionX,CC-500,85,1000,6,27,22,False,True,2,899.7973074293955,2025-02-10 03:07:52.629452
Haibike,FullSuspension,75,1500,0,25,32,True,True,1,3909.4953140594725,2025-07-24 03:07:52.629555
Bosch,Performance Line,24,350,4,17,24,True,True,2,607.242662215152,2024-11-10 03:07:52.629659
Giant,Explore E+,88,1500,0,15,28,False,False,1,4491.956240815584,2024-11-19 03:07:52.629768
Himo,C1,119,1500,6,23,31,True,True,5,2612.6134627606198,2025-07-20 03:07:52.629873
